id,label,federation,domain,uri,spatial_anchor,temporal_start,temporal_end,survey_depth,is_seed,authority_id,source,spatial_coverage_description
p06vx8jwn8n,Ciumbrud,periodo,roman_republic,https://n2t.net/ark:/99152/p06vx8jwn8n,http://www.wikidata.org/entity/Q182624,-649,-449,0,False,p06vx8j,p06vx8j,Transilvania
p06vx8jgmrv,Barsesti,periodo,roman_republic,https://n2t.net/ark:/99152/p06vx8jgmrv,http://www.wikidata.org/entity/Q182778,-649,-499,0,False,p06vx8j,p06vx8j,Moldova de sud
p0hrtx5dm4p,Cultura de Hallstatt,periodo,roman_republic,https://n2t.net/ark:/99152/p0hrtx5dm4p,http://www.wikidata.org/entity/Q183,-599,-449,0,False,p0hrtx5,p0hrtx5,Suroeste de Alemania
p0ff3dtjscr,Hallstatt D,periodo,roman_republic,https://n2t.net/ark:/99152/p0ff3dtjscr,http://www.wikidata.org/entity/Q183,-599,-479,0,False,p0ff3dt,p0ff3dt,west-central Austria
p0ff3dtsspk,Hallstatt Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0ff3dtsspk,http://www.wikidata.org/entity/Q183,-1199,-479,0,False,p0ff3dt,p0ff3dt,west-central Austria
p0qhb66c6xc,Eisenzeit,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66c6xc,http://www.wikidata.org/entity/Q183,-1200,-51,0,False,p0qhb66,p0qhb66,"Germany, Switzerland, Czech Republic, Liechtenstein"
p0qhb66grjw,Hallstatt D,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66grjw,http://www.wikidata.org/entity/Q183,-600,-481,0,False,p0qhb66,p0qhb66,"Germany, Switzerland, Czech Republic, Liechtenstein"
p0qhb66xm8d,Hallstatt Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66xm8d,http://www.wikidata.org/entity/Q183,-1200,-481,0,False,p0qhb66,p0qhb66,"Germany, Switzerland, Czech Republic, Liechtenstein"
p0ctc35tdmp,Gallo-Belgic,periodo,roman_republic,https://n2t.net/ark:/99152/p0ctc35tdmp,http://www.wikidata.org/entity/Q183,-149,-54,0,False,p0ctc35,p0ctc35,
p0ctc35dj5f,Hallstatt,periodo,roman_republic,https://n2t.net/ark:/99152/p0ctc35dj5f,http://www.wikidata.org/entity/Q183,-749,-449,0,False,p0ctc35,p0ctc35,
p06vx8j5vf2,Epoca greaca arhaica,periodo,roman_republic,https://n2t.net/ark:/99152/p06vx8j5vf2,http://www.wikidata.org/entity/Q188505,-649,-479,0,False,p06vx8j,p06vx8j,Coasta de Vest a Mării Negre (Dobrogea)
p06vx8j92k5,Epoca greaca clasica,periodo,roman_republic,https://n2t.net/ark:/99152/p06vx8j92k5,http://www.wikidata.org/entity/Q188505,-479,-322,0,False,p06vx8j,p06vx8j,Coasta de Vest a Mării Negre (Dobrogea)
p06vx8jgsr6,Ferigile,periodo,roman_republic,https://n2t.net/ark:/99152/p06vx8jgsr6,http://www.wikidata.org/entity/Q188665,-649,-499,0,False,p06vx8j,p06vx8j,Nordul Munteniei si nord-estul Olteniei
p0zmdxzn9g9,Roman period,periodo,roman_republic,https://n2t.net/ark:/99152/p0zmdxzn9g9,http://www.wikidata.org/entity/Q191369,-99,0,0,False,p0zmdxz,p0zmdxz,Ras Shamra
p03wskdjksg,1st Millennium BCE (1000-1 BCE),periodo,roman_republic,https://n2t.net/ark:/99152/p03wskdjksg,http://www.wikidata.org/entity/Q2,-999,0,0,False,p03wskd,p03wskd,World
p03wskdjds6,Sixth Century before the Common Era,periodo,roman_republic,https://n2t.net/ark:/99152/p03wskdjds6,http://www.wikidata.org/entity/Q2,-599,-500,0,False,p03wskd,p03wskd,World
p03wskdpxqc,Fourth Century before the Common Era,periodo,roman_republic,https://n2t.net/ark:/99152/p03wskdpxqc,http://www.wikidata.org/entity/Q2,-399,-300,0,False,p03wskd,p03wskd,World
p03wskd7hhk,Third Century before the Common Era,periodo,roman_republic,https://n2t.net/ark:/99152/p03wskd7hhk,http://www.wikidata.org/entity/Q2,-300,-201,0,False,p03wskd,p03wskd,World
p03wskd9dq2,Second Century before the Common Era,periodo,roman_republic,https://n2t.net/ark:/99152/p03wskd9dq2,http://www.wikidata.org/entity/Q2,-200,-101,0,False,p03wskd,p03wskd,World
p03wskd44tq,First Century before the Common Era,periodo,roman_republic,https://n2t.net/ark:/99152/p03wskd44tq,http://www.wikidata.org/entity/Q2,-99,0,0,False,p03wskd,p03wskd,World
p0zj6g8cxhf,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0zj6g8cxhf,http://www.wikidata.org/entity/Q20,-500,1050,0,False,p0zj6g8,p0zj6g8,Norway
p0zj6g877vs,Bronze Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0zj6g877vs,http://www.wikidata.org/entity/Q20,-1800,-500,0,False,p0zj6g8,p0zj6g8,Norway
p04h98qvwxz,tidlig metalltid,periodo,roman_republic,https://n2t.net/ark:/99152/p04h98qvwxz,http://www.wikidata.org/entity/Q20,-1999,-299,0,False,p04h98q,p04h98q,Norway
p04h98qwfsn,jernalder,periodo,roman_republic,https://n2t.net/ark:/99152/p04h98qwfsn,http://www.wikidata.org/entity/Q20,-499,1050,0,False,p04h98q,p04h98q,Norway
p04h98qwxqp,eldre jernalder,periodo,roman_republic,https://n2t.net/ark:/99152/p04h98qwxqp,http://www.wikidata.org/entity/Q20,-499,550,0,False,p04h98q,p04h98q,Norway
p04h98qzntx,bronsealder,periodo,roman_republic,https://n2t.net/ark:/99152/p04h98qzntx,http://www.wikidata.org/entity/Q20,-1699,-499,0,False,p04h98q,p04h98q,Norway
p04h98q6j33,yngre bronsealder,periodo,roman_republic,https://n2t.net/ark:/99152/p04h98q6j33,http://www.wikidata.org/entity/Q20,-1099,-499,0,False,p04h98q,p04h98q,Norway
p0kh9dsj33x,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0kh9dsj33x,http://www.wikidata.org/entity/Q21,-799,43,0,False,p0kh9ds,p0kh9ds,England
p0kh9dszskn,Early Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0kh9dszskn,http://www.wikidata.org/entity/Q21,-799,-299,0,False,p0kh9ds,p0kh9ds,England
p0kh9dsqx6c,Middle Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0kh9dsqx6c,http://www.wikidata.org/entity/Q21,-299,-99,0,False,p0kh9ds,p0kh9ds,England
p0kh9ds8p8k,Late Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0kh9ds8p8k,http://www.wikidata.org/entity/Q21,-99,43,0,False,p0kh9ds,p0kh9ds,England
p06c6g3zs5c,"Roman period, 55 B.C.-449 A.D",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3zs5c,http://www.wikidata.org/entity/Q21,-54,449,0,False,p06c6g3,p06c6g3,Great Britain
p0nxc787bc7,Kalenderberg phase III,periodo,roman_republic,https://n2t.net/ark:/99152/p0nxc787bc7,http://www.wikidata.org/entity/Q214,-549,-449,0,False,p0nxc78,p0nxc78,SW-Slovakia
p06v8w47jgw,Roman Republican,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w47jgw,http://www.wikidata.org/entity/Q215,-349,29,0,False,p06v8w4,p06v8w4,Slovenia
p0qhb66p4xt,zgodnjerimska doba,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66p4xt,http://www.wikidata.org/entity/Q215,-30,299,0,False,p0qhb66,p0qhb66,Slovenia
p0qhb66w4gb,rimska doba,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66w4gb,http://www.wikidata.org/entity/Q215,-30,599,0,False,p0qhb66,p0qhb66,Slovenia
p0nxc783zsj,Negova helmet horizon,periodo,roman_republic,https://n2t.net/ark:/99152/p0nxc783zsj,http://www.wikidata.org/entity/Q215,-459,-319,0,False,p0nxc78,p0nxc78,Lower Carniola (Slovenia)
p0nxc78j2tz,Negova helmet horizon,periodo,roman_republic,https://n2t.net/ark:/99152/p0nxc78j2tz,http://www.wikidata.org/entity/Q215,-449,-299,0,False,p0nxc78,p0nxc78,Slovenia
p0nxc788944,Certosa fibula-horizon,periodo,roman_republic,https://n2t.net/ark:/99152/p0nxc788944,http://www.wikidata.org/entity/Q215,-549,-449,0,False,p0nxc78,p0nxc78,Slovenia
p0nxc78pcdn,Certosa fibula-horizon,periodo,roman_republic,https://n2t.net/ark:/99152/p0nxc78pcdn,http://www.wikidata.org/entity/Q215,-519,-459,0,False,p0nxc78,p0nxc78,Lower Carniola (Slovenia)
p06v8w4mwbd,Early Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w4mwbd,http://www.wikidata.org/entity/Q218,-1000,-500,0,False,p06v8w4,p06v8w4,Romania
p06v8w4ssdg,Late Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w4ssdg,http://www.wikidata.org/entity/Q218,-500,-1,0,False,p06v8w4,p06v8w4,Romania
p0qhb66twkg,Epoca Fierului,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66twkg,http://www.wikidata.org/entity/Q218,-1050,106,0,False,p0qhb66,p0qhb66,Romania
p0zj6g892zt,Greek,periodo,roman_republic,https://n2t.net/ark:/99152/p0zj6g892zt,http://www.wikidata.org/entity/Q218,-650,-30,0,False,p0zj6g8,p0zj6g8,Romania
p0zj6g8kfph,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0zj6g8kfph,http://www.wikidata.org/entity/Q218,-1200,106,0,False,p0zj6g8,p0zj6g8,Romania
p02kbfnz6hg,High Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p02kbfnz6hg,http://www.wikidata.org/entity/Q218,-449,-399,0,False,p02kbfn,p02kbfn,Dobruja
p02kbfnfj9x,Late Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p02kbfnfj9x,http://www.wikidata.org/entity/Q218,-399,-322,0,False,p02kbfn,p02kbfn,Dobruja
p02kbfnzcw2,Middle Hellenistic II,periodo,roman_republic,https://n2t.net/ark:/99152/p02kbfnzcw2,http://www.wikidata.org/entity/Q218,-199,-99,0,False,p02kbfn,p02kbfn,Dobruja
p06vx8j3zzs,Prima Epoca A Fierului,periodo,roman_republic,https://n2t.net/ark:/99152/p06vx8j3zzs,http://www.wikidata.org/entity/Q218,-1149,-449,0,False,p06vx8j,p06vx8j,Romania
p06vx8jcb7p,A Doua Epoca A Fierului ,periodo,roman_republic,https://n2t.net/ark:/99152/p06vx8jcb7p,http://www.wikidata.org/entity/Q218,-449,106,0,False,p06vx8j,p06vx8j,Romania
p06vx8j4cxb,Latene timpuriu,periodo,roman_republic,https://n2t.net/ark:/99152/p06vx8j4cxb,http://www.wikidata.org/entity/Q218,-449,-299,0,False,p06vx8j,p06vx8j,Romania
p06vx8j7pf6,Poienesti-Lukasevka,periodo,roman_republic,https://n2t.net/ark:/99152/p06vx8j7pf6,http://www.wikidata.org/entity/Q218,-199,-19,0,False,p06vx8j,p06vx8j,Romania
p06vx8jwc79,cultura geto-dacica clasica,periodo,roman_republic,https://n2t.net/ark:/99152/p06vx8jwc79,http://www.wikidata.org/entity/Q218,-174,106,0,False,p06vx8j,p06vx8j,Romania
p06vx8jz638,Regatul Traciei,periodo,roman_republic,https://n2t.net/ark:/99152/p06vx8jz638,http://www.wikidata.org/entity/Q218,-27,46,0,False,p06vx8j,p06vx8j,Romania
p06v8w4bf8s,Late Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w4bf8s,http://www.wikidata.org/entity/Q219,-500,-1,0,False,p06v8w4,p06v8w4,Bulgaria
p06v8w45j9q,Early Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w45j9q,http://www.wikidata.org/entity/Q219,-1000,-500,0,False,p06v8w4,p06v8w4,Bulgaria
p06vx8j5jpr,Vraca,periodo,roman_republic,https://n2t.net/ark:/99152/p06vx8j5jpr,http://www.wikidata.org/entity/Q219,-649,-499,0,False,p06vx8j,p06vx8j,nordul Bulgariei
p0xxt6tvdbz,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0xxt6tvdbz,http://www.wikidata.org/entity/Q22,-800,500,0,False,p0xxt6t,p0xxt6t,Scotland
p0xxt6t63pd,Early Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0xxt6t63pd,http://www.wikidata.org/entity/Q22,-800,-300,0,False,p0xxt6t,p0xxt6t,Scotland
p0xxt6t84qd,Middle Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0xxt6t84qd,http://www.wikidata.org/entity/Q22,-300,300,0,False,p0xxt6t,p0xxt6t,Scotland
p0xxt6twpmn,Long Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0xxt6twpmn,http://www.wikidata.org/entity/Q22,-800,800,0,False,p0xxt6t,p0xxt6t,Scotland
p08nrfc958q,Regal,periodo,roman_republic,https://n2t.net/ark:/99152/p08nrfc958q,http://www.wikidata.org/entity/Q220,-752,-508,0,False,p08nrfc,p08nrfc,
p093ht37vwf,Archaische Zeit,periodo,roman_republic,https://n2t.net/ark:/99152/p093ht37vwf,http://www.wikidata.org/entity/Q220,-619,-508,0,False,p093ht3,p093ht3,Rom
p093ht3z7nc,Republikanische Zeit,periodo,roman_republic,https://n2t.net/ark:/99152/p093ht3z7nc,http://www.wikidata.org/entity/Q220,-508,-30,0,False,p093ht3,p093ht3,Rom
p093ht3wg2p,mittelrepublikanisch,periodo,roman_republic,https://n2t.net/ark:/99152/p093ht3wg2p,http://www.wikidata.org/entity/Q220,-366,-201,0,False,p093ht3,p093ht3,Rom
p09hq4nqbpf,Lois licinio-sextiennes,periodo,roman_republic,https://n2t.net/ark:/99152/p09hq4nqbpf,http://www.wikidata.org/entity/Q220,-366,-350,0,False,p09hq4n,p09hq4n,Rome
p09hq4n55zx,Lex Ogulnia,periodo,roman_republic,https://n2t.net/ark:/99152/p09hq4n55zx,http://www.wikidata.org/entity/Q220,-299,-287,0,False,p09hq4n,p09hq4n,Rome
p09hq4ng8w5,Lois hortensiennes (Lex Hortensia),periodo,roman_republic,https://n2t.net/ark:/99152/p09hq4ng8w5,http://www.wikidata.org/entity/Q220,-286,-250,0,False,p09hq4n,p09hq4n,Rome
p09hq4njfk7,Tribunats des Gracques,periodo,roman_republic,https://n2t.net/ark:/99152/p09hq4njfk7,http://www.wikidata.org/entity/Q220,-132,-120,0,False,p09hq4n,p09hq4n,Rome
p06v8w47hqx,Classical Period,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w47hqx,http://www.wikidata.org/entity/Q221,-500,-350,0,False,p06v8w4,p06v8w4,Macedonia
p06v8w477w8,Late Archaic Period,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w477w8,http://www.wikidata.org/entity/Q221,-600,-500,0,False,p06v8w4,p06v8w4,Macedonia
p06v8w4bh8d,Hellenistic Period,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w4bh8d,http://www.wikidata.org/entity/Q221,-350,30,0,False,p06v8w4,p06v8w4,Macedonia
p06v8w4rbc2,Helenistike,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w4rbc2,http://www.wikidata.org/entity/Q222,-336,-168,0,False,p06v8w4,p06v8w4,Albania
p06v8w4hx4w,Republikane,periodo,roman_republic,https://n2t.net/ark:/99152/p06v8w4hx4w,http://www.wikidata.org/entity/Q222,-168,-1,0,False,p06v8w4,p06v8w4,Albania
p0qhb66jzqd,Republikane,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66jzqd,http://www.wikidata.org/entity/Q222,-168,0,0,False,p0qhb66,p0qhb66,Albania
p0qhb6674pv,Romak,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb6674pv,http://www.wikidata.org/entity/Q222,-168,564,0,False,p0qhb66,p0qhb66,Albania
p0qhb66whc9,Para qytetare ilire,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66whc9,http://www.wikidata.org/entity/Q222,-600,-337,0,False,p0qhb66,p0qhb66,Albania
p0qhb662487,Helenistike,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb662487,http://www.wikidata.org/entity/Q222,-336,-169,0,False,p0qhb66,p0qhb66,Albania
p03wskdcctk,Roman Early Empire-Late Antique (30 BC - AD 640),periodo,roman_republic,https://n2t.net/ark:/99152/p03wskdcctk,http://www.wikidata.org/entity/Q222,-30,640,0,False,p03wskd,p03wskd,
p03wskd825s,Hellenistic-Roman Early Empire (330 BC - AD 300),periodo,roman_republic,https://n2t.net/ark:/99152/p03wskd825s,http://www.wikidata.org/entity/Q222,-330,300,0,False,p03wskd,p03wskd,
p077pzf85fk,Republican,periodo,roman_republic,https://n2t.net/ark:/99152/p077pzf85fk,http://www.wikidata.org/entity/Q2277,-271,-141,0,False,p077pzf,p077pzf,Roman Empire
p06c6g33wp2,"Empire, 30 B.C.-284 A.D",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g33wp2,http://www.wikidata.org/entity/Q2277,-29,284,0,False,p06c6g3,p06c6g3,Rome
p06c6g3xnmx,"Augustus, 30 B.C.-14 A.D",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3xnmx,http://www.wikidata.org/entity/Q2277,-29,14,0,False,p06c6g3,p06c6g3,Rome
p06c6g33gpw,"Empire, 30 B.C.-476 A.D",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g33gpw,http://www.wikidata.org/entity/Q2277,-29,476,0,False,p06c6g3,p06c6g3,Rome
p06c6g3szb2,"Julio-Claudians, 30 B.C.-68 A.D",periodo,roman_republic,https://n2t.net/ark:/99152/p06c6g3szb2,http://www.wikidata.org/entity/Q2277,-29,68,0,False,p06c6g3,p06c6g3,Rome
p0jqmd78gc8,Roman Climate Optimum,periodo,roman_republic,https://n2t.net/ark:/99152/p0jqmd78gc8,http://www.wikidata.org/entity/Q2277,-199,150,0,False,p0jqmd7,p0jqmd7,Roman Empire
p06hps8h2jd,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p06hps8h2jd,http://www.wikidata.org/entity/Q22890,-799,399,0,False,p06hps8,p06hps8,Island of Ireland
p0qhb66c264,Hellenistic I,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66c264,http://www.wikidata.org/entity/Q229,-325,-151,0,False,p0qhb66,p0qhb66,Cyprus
p0qhb66nbcf,Classical (Cypro-Classical) I,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66nbcf,http://www.wikidata.org/entity/Q229,-475,-401,0,False,p0qhb66,p0qhb66,Cyprus
p0qhb66kdzj,Hellenistic II,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66kdzj,http://www.wikidata.org/entity/Q229,-150,-51,0,False,p0qhb66,p0qhb66,Cyprus
p0qhb66s7vp,Classical (Cypro-Classical) II,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66s7vp,http://www.wikidata.org/entity/Q229,-400,-326,0,False,p0qhb66,p0qhb66,Cyprus
p0qhb66jgcs,Roman I,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66jgcs,http://www.wikidata.org/entity/Q229,-50,149,0,False,p0qhb66,p0qhb66,Cyprus
p0qhb66tqmg,Archaic (Cypro-Archaic) II,periodo,roman_republic,https://n2t.net/ark:/99152/p0qhb66tqmg,http://www.wikidata.org/entity/Q229,-600,-476,0,False,p0qhb66,p0qhb66,Cyprus
p0m63njd3g2,Cypro Classical II,periodo,roman_republic,https://n2t.net/ark:/99152/p0m63njd3g2,http://www.wikidata.org/entity/Q229,-400,-310,0,False,p0m63nj,p0m63nj,Cyprus
p0m63njj46p,Hellenistic I,periodo,roman_republic,https://n2t.net/ark:/99152/p0m63njj46p,http://www.wikidata.org/entity/Q229,-310,-150,0,False,p0m63nj,p0m63nj,Cyprus
p0m63njtk9m,Roman,periodo,roman_republic,https://n2t.net/ark:/99152/p0m63njtk9m,http://www.wikidata.org/entity/Q229,-30,330,0,False,p0m63nj,p0m63nj,Cyprus
p0m63njs34j,Cypro Archaic II,periodo,roman_republic,https://n2t.net/ark:/99152/p0m63njs34j,http://www.wikidata.org/entity/Q229,-600,-480,0,False,p0m63nj,p0m63nj,Cyprus
p0m63njnjsp,Hellenistic II,periodo,roman_republic,https://n2t.net/ark:/99152/p0m63njnjsp,http://www.wikidata.org/entity/Q229,-150,-30,0,False,p0m63nj,p0m63nj,Cyprus
p0m63njmmp2,Cypro Classical I,periodo,roman_republic,https://n2t.net/ark:/99152/p0m63njmmp2,http://www.wikidata.org/entity/Q229,-480,-400,0,False,p0m63nj,p0m63nj,Cyprus
p0dg76fvqdg,Late Cypriot-Archaic,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76fvqdg,http://www.wikidata.org/entity/Q229,-1649,-474,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76f83qp,Ancient Historic-Medieval,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76f83qp,http://www.wikidata.org/entity/Q229,-749,1570,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76frgs8,Classical-Roman,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76frgs8,http://www.wikidata.org/entity/Q229,-473,749,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76fxkgg,Ancient Historic,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76fxkgg,http://www.wikidata.org/entity/Q229,-749,749,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76fwn27,Archaic,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76fwn27,http://www.wikidata.org/entity/Q229,-749,-474,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76fpqkt,Early Roman,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76fpqkt,http://www.wikidata.org/entity/Q229,-98,299,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76fk4nc,Archaic-Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76fk4nc,http://www.wikidata.org/entity/Q229,-749,-311,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76fd4wb,Roman-Modern,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76fd4wb,http://www.wikidata.org/entity/Q229,-98,2008,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76fk9wq,Hellenistic-Early Roman,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76fk9wq,http://www.wikidata.org/entity/Q229,-310,299,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76f5jjw,Hellenistic-Modern Present,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76f5jjw,http://www.wikidata.org/entity/Q229,-310,2008,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76fkv78,Classical-Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76fkv78,http://www.wikidata.org/entity/Q229,-473,-99,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76f4hkq,Hellenistic-Roman,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76f4hkq,http://www.wikidata.org/entity/Q229,-310,749,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76fx784,Roman,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76fx784,http://www.wikidata.org/entity/Q229,-98,749,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76f6zd3,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76f6zd3,http://www.wikidata.org/entity/Q229,-1049,-311,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76fj7j2,Late Cypriot-Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76fj7j2,http://www.wikidata.org/entity/Q229,-1649,-99,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76f4rhx,Archaic-Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76f4rhx,http://www.wikidata.org/entity/Q229,-749,-99,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76fmp49,Cypro-Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76fmp49,http://www.wikidata.org/entity/Q229,-473,-311,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76f5cnh,Protogeometric-Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76f5cnh,http://www.wikidata.org/entity/Q229,-1049,-99,0,False,p0dg76f,p0dg76f,Cyprus
p0dg76fqj57,Hellenistic,periodo,roman_republic,https://n2t.net/ark:/99152/p0dg76fqj57,http://www.wikidata.org/entity/Q229,-310,-99,0,False,p0dg76f,p0dg76f,Cyprus
p0jtbzwgxd7,Classical (Cypro-Classical) I,periodo,roman_republic,https://n2t.net/ark:/99152/p0jtbzwgxd7,http://www.wikidata.org/entity/Q229,-474,-399,0,False,p0jtbzw,p0jtbzw,Cyprus
p0jtbzw9jwb,Iron Age,periodo,roman_republic,https://n2t.net/ark:/99152/p0jtbzw9jwb,http://www.wikidata.org/entity/Q229,-1049,250,0,False,p0jtbzw,p0jtbzw,Cyprus
p0jtbzw8xcb,Archaic (Cypro-Archaic) II,periodo,roman_republic,https://n2t.net/ark:/99152/p0jtbzw8xcb,http://www.wikidata.org/entity/Q229,-599,-474,0,False,p0jtbzw,p0jtbzw,Cyprus
p0jtbzww6pr,Hellenistic II,periodo,roman_republic,https://n2t.net/ark:/99152/p0jtbzww6pr,http://www.wikidata.org/entity/Q229,-149,-49,0,False,p0jtbzw,p0jtbzw,Cyprus
p0jtbzwsxnv,Roman I,periodo,roman_republic,https://n2t.net/ark:/99152/p0jtbzwsxnv,http://www.wikidata.org/entity/Q229,-49,150,0,False,p0jtbzw,p0jtbzw,Cyprus
p0jtbzwmmjw,Hellenistic I,periodo,roman_republic,https://n2t.net/ark:/99152/p0jtbzwmmjw,http://www.wikidata.org/entity/Q229,-324,-149,0,False,p0jtbzw,p0jtbzw,Cyprus
p0jtbzwr3rh,Classical (Cypro-Classical) II,periodo,roman_republic,https://n2t.net/ark:/99152/p0jtbzwr3rh,http://www.wikidata.org/entity/Q229,-399,-324,0,False,p0jtbzw,p0jtbzw,Cyprus
p03wskdjrcs,Middle-Late Iron Age Anatolia (700-500 BC),periodo,roman_republic,https://n2t.net/ark:/99152/p03wskdjrcs,http://www.wikidata.org/entity/Q229,-700,-500,0,False,p03wskd,p03wskd,Anatolia
p08m57hj5s2,Cypro-Classical I,periodo,roman_republic,https://n2t.net/ark:/99152/p08m57hj5s2,http://www.wikidata.org/entity/Q229,-479,-399,0,False,p08m57h,p08m57h,
p08m57hbsbh,Cypro-Archaic II,periodo,roman_republic,https://n2t.net/ark:/99152/p08m57hbsbh,http://www.wikidata.org/entity/Q229,-599,-449,0,False,p08m57h,p08m57h,
p08m57hqtwx,Cypro-Classical II,periodo,roman_republic,https://n2t.net/ark:/99152/p08m57hqtwx,http://www.wikidata.org/entity/Q229,-399,-309,0,False,p08m57h,p08m57h,
p08m57hfsdr,Cypro-Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p08m57hfsdr,http://www.wikidata.org/entity/Q229,-449,-299,0,False,p08m57h,p08m57h,
p08m57h2cv3,Cypro-Archaic,periodo,roman_republic,https://n2t.net/ark:/99152/p08m57h2cv3,http://www.wikidata.org/entity/Q229,-749,-449,0,False,p08m57h,p08m57h,
p0gtzvdqgss,Chypro-Classique,periodo,roman_republic,https://n2t.net/ark:/99152/p0gtzvdqgss,http://www.wikidata.org/entity/Q229,-479,-309,0,False,p0gtzvd,p0gtzvd,Cyprus
p0ckt9xpzr8,Cypro-Classical,periodo,roman_republic,https://n2t.net/ark:/99152/p0ckt9xpzr8,http://www.wikidata.org/entity/Q229,-474,-329,0,False,p0ckt9x,p0ckt9x,Cyprus
p044n25fx5h,Saka,periodo,roman_republic,https://n2t.net/ark:/99152/p044n25fx5h,http://www.wikidata.org/entity/Q232,-699,-99,0,False,p044n25,p044n25,South eastern Kazakhstan
