pleiades_id,place_label,place_type,min_date,max_date,geonames_id,geonames_label,geonames_feature_code,wikidata_qid,wikidata_label,wikidata_latitude,wikidata_longitude,tgn_id,tgn_label,tgn_latitude,tgn_longitude,has_wikidata_match,has_tgn_match,has_temporal_signal,is_fully_triangulated,is_full_chain_wikidata_tgn
648623,Diocaesarea,settlement,-330,2100,302406,,PPL,Q10832225,Uzuncaburç,36.5844108,33.9265057,,,,,true,false,true,true,false
648647,Iconium/Claudiconium,"settlement, archaeological-site",-9000,2100,306571,,PPLA,Q79857,Konya,37.872769444444,32.492138888889,,,,,true,false,true,true,false
648650,Iotape,settlement,-330,640,8069039,,ANS,Q1434907,Aytap,36.32055556,32.235,,,,,true,false,true,true,false
648670,Kilikiai Pylai,"cultural-landscape, pass",-550,2100,313738,,GRGE,,,,,,,,,false,false,true,false,false
648685,Laertes,settlement,-330,300,8069037,,ANS,,,,,,,,,false,false,true,false,false
648693,Laranda,settlement,-550,2099,309527,,PPLA,Q262579,Karaman,37.183333333333,33.216666666667,,,,,true,false,true,true,false
648701,Magarsa/Antiochia ad Pyramum,settlement,-330,2100,309311,,PPL,Q376854,Karataş,36.572380555556,35.378044444444,,,,,true,false,true,true,false
648701,Magarsa/Antiochia ad Pyramum,settlement,-330,2100,309312,,PPL,Q6368699,Karataş,36.581388888889,35.369444444444,,,,,true,false,true,true,false
648701,Magarsa/Antiochia ad Pyramum,settlement,-330,2100,8631910,,ADM2,Q1966556,Karataş district,36.57186,35.36784,,,,,true,false,true,true,false
648701,Magarsa/Antiochia ad Pyramum,settlement,-330,2100,8631910,,ADM2,Q376854,Karataş,36.572380555556,35.378044444444,,,,,true,false,true,true,false
648771,Seleucia ad Calycadnum/Tracheia,settlement,-330,1599,300808,,PPLA2,Q650630,Silifke,36.378333333333,33.926111111111,,,,,true,false,true,true,false
648781,Soloi/Pompeiopolis,"settlement, archaeological-site, port",-750,1999,298029,,RUIN,,,,,,,,,false,false,true,false,false
648783,Syedra,"settlement, archaeological-site",-30,640,8069038,,ANS,,,,,,,,,false,false,true,false,false
648789,Tarsus/Antiochia ad Cydnum,"settlement, archaeological-site",-1750,2000,10630870,Gözlükule,PPLX,,,,,,,,,false,false,true,false,false
648789,Tarsus/Antiochia ad Cydnum,"settlement, archaeological-site",-1750,2000,299817,,PPLA2,Q134287,Tarsus,36.916666666667,34.9,,,,,true,false,true,true,false
648789,Tarsus/Antiochia ad Cydnum,"settlement, archaeological-site",-1750,2000,299817,,PPLA2,Q2800095,Tarsus district,36.916666666667,34.895,,,,,true,false,true,true,false
648792,Taurus (mountain range),mountain,-9000,2100,298931,,MTS,Q31504320,Toros Dağı,37.383333333333,34.566666666667,,,,,true,false,true,true,false
648800,Trogitis,lake,-30,2100,300281,,LK,Q6111551,Lake Suğla,37.328,32.0026,,,,,true,false,true,true,false
648801,Tyana/Col. Aurelia Antoniniana,"settlement, archaeological-site",-1450,2000,12122333,Tyana,PPLQ,,,,,,,,,false,false,true,false,false
648801,Tyana/Col. Aurelia Antoniniana,"settlement, archaeological-site",-1450,2000,308203,,PPLA3,Q1533122,Kemerhisar,37.82305556,34.57222222,,,,,true,false,true,true,false
648810,Zephyrion/Hadrianopolis,settlement,-6000,2000,11361397,Mersin,PRT,,,,,,,,,false,false,true,false,false
648810,Zephyrion/Hadrianopolis,settlement,-6000,2000,296140,,HLL,Q4818905,Yumuktepe,36.8,34.6,,,,,true,false,true,true,false
648810,Zephyrion/Hadrianopolis,settlement,-6000,2000,304531,,PPLA,Q134291,Mersin,36.8,34.616666666667,,,,,true,false,true,true,false
648810,Zephyrion/Hadrianopolis,settlement,-6000,2000,311728,,ADM1,Q132637,Mersin Province,36.678611111111,33.805277777778,1001051,Mersin Province,36.678611111111,33.805277777778,true,true,true,true,true
649966335,Theater of Dionysus Eleuthereus,theatre,-550,2100,6947695,,ANS,Q1227044,Theatre of Dionysus,37.970404,23.727777,,,,,true,false,true,true,false
65661952,Abbey of Monte Cassino,"abbey-church, church",640,2100,3173005,,MSTY,Q334051,Abbey of Monte Cassino,41.49,13.814,,,,,true,false,true,true,false
658246004,Roman Theater of Minturnae,theatre,-30,2100,10377654,Teatro Romano Minturno,ANS,Q94896241,Roman theater of Minturnae,41.2422514,13.7688673,,,,,true,false,true,true,false
658369,Ain Dara,settlement,-2000,2100,172144,‘Ayn Dārah,PPL,Q1807968,Ain Dara,36.459361,36.852083,,,,,true,false,true,true,false
658371,Alexandria ad Issum,settlement,-1750,2000,11361399,Iskenderun,PRT,,,,,,,,,false,false,true,false,false
658371,Alexandria ad Issum,settlement,-1750,2000,311111,,PPLA2,Q174341,İskenderun,36.587222222222,36.173333333333,,,,,true,false,true,true,false
658378,Anazarbos/Caesarea/Ioustin(ian)oupolis,settlement,-330,2100,323822,,FT,Q16825078,Anavarza Castle,37.254611111111,35.905777777778,,,,,true,false,true,true,false
658381,Antiochia/Theoupolis,"urban, settlement, amphitheatre",-1750,2100,323779,,PPLA,Q80561,Antakya,36.2025,36.160555555556,,,,,true,false,true,true,false
658381,Antiochia/Theoupolis,"urban, settlement, amphitheatre",-1750,2100,438417,,ADM2,Q49100745,Antakya district,36.244444444444,36.201111111111,,,,,true,false,true,true,false
658394,Baiae,labeled feature,-30,640,297899,,PPLA2,Q2674278,Payas,36.75,36.21666667,,,,,true,false,true,true,false
658409,Beroia,"settlement, mosque, plaza",-2000,2000,170063,Aleppo,PPLA,Q41183,Aleppo,36.2,37.16,1002052,Aleppo,36.2,37.16,true,true,true,true,true
658410,Bersiba,"settlement, archaeological-site, findspot",-9000,2100,163733,Tall Aḩmar,PPL,,,,,,,,,false,false,true,false,false
658427,Harran/Carrhae,"settlement, archaeological-site",-750,1599,312531,,PPLA2,Q49277558,Harran,36.86,39.031388888889,,,,,true,false,true,true,false
658442,Ciliza/Urmagiganti,settlement,-30,2000,307864,,PPLA,Q206881,Kilis,36.716666666667,37.116666666667,,,,,true,false,true,true,false
658442,Ciliza/Urmagiganti,settlement,-30,2000,437628,,ADM2,Q49105468,Kilis district,36.77472,37.02583,,,,,true,false,true,true,false
658442,Ciliza/Urmagiganti,settlement,-30,2000,443213,,ADM1,Q128978,Kilis Province,36.800833333333,37.123888888889,,,,,true,false,true,true,false
658455,Doliche,"settlement, archaeological-site",-30,2100,316197,,PPL,Q1271696,Dülük,37.1552992,37.3600175,,,,,true,false,true,true,false
658457,Edessa/Antiochia ad Callirhoem,settlement,-2600000,2099,298332,,ADM1,Q388469,Şanlıurfa Province,37.25416667,39.0425,1001586,Şanlıurfa Province,37.25416667,39.0425,true,true,true,true,true
658457,Edessa/Antiochia ad Callirhoem,settlement,-2600000,2099,298333,,PPLA,Q133118,Şanlıurfa,37.158333333333,38.791666666667,,,,,true,false,true,true,false
658474,Germanikeia,"settlement, archaeological-site",-1750,2100,310859,,PPLA,Q134703,Kahramanmaraş,37.5875,36.945277777778,,,,,true,false,true,true,false
658480,Hierapolis/Bambyke,settlement,-1600,2000,167357,Manbij,PPLA2,Q1146939,Manbij,36.533333333333,37.95,,,,,true,false,true,true,false
658530,Melas (river),river,300,640,174183,Afrin River,STM,Q387842,Afrin River,37.036388888889,37.006388888889,,,,,true,false,true,true,false
658531,Melas (river),river,300,640,174183,Afrin River,STM,Q387842,Afrin River,37.036388888889,37.006388888889,,,,,true,false,true,true,false
658538,Mopsou(h)estia/Seleukeia pros to Pyramo,settlement,-1000,2100,297882,,PPLA3,Q3820135,Yakapınar,36.9586,35.6085,,,,,true,false,true,true,false
658538,Mopsou(h)estia/Seleukeia pros to Pyramo,settlement,-1000,2100,314767,,PPL,Q5555103,Geçitli Cumhuriyet,36.9530412,35.6299777,,,,,true,false,true,true,false
658541,Myriand(r)os,"settlement, port",-550,640,11395955,Myriandos,PPLQ,,,,,,,,,false,false,true,false,false
658555,‘Octacuscum’,settlement,300,2100,321337,,PPLA2,Q49277264,Besni,37.692777777778,37.861111111111,,,,,true,false,true,true,false
658555,‘Octacuscum’,settlement,300,2100,321337,,PPLA2,Q816753,Besni,37.694166666667,37.861388888889,,,,,true,false,true,true,false
658568,Perre,settlement,-30,640,325330,,PPLA,Q168197,Adıyaman,37.76339,38.27714,1085915,Adıyaman,37.76339,38.27714,true,true,true,true,true
658569,Phlaouiopolis/Flavias,settlement,-140,2000,310892,,PPLA2,Q1012824,Kadirli,37.373888888889,36.096111111111,,,,,true,false,true,true,false
658574,Pordonnium,station,300,1999,325330,,PPLA,Q168197,Adıyaman,37.76339,38.27714,1085915,Adıyaman,37.76339,38.27714,true,true,true,true,true
658587,Samosata,settlement,-9000,2000,11395827,Samosata,ANS,Q1026347,Samosata,37.57955,38.481316666667,,,,,true,false,true,true,false
658587,Samosata,settlement,-9000,2000,301943,,PPLA2,Q667098,Samsat,37.579166666667,38.4825,,,,,true,false,true,true,false
658636,Zeugma,"settlement, archaeological-site",-720,640,11398320,Zeugma,ANS,Q196987,Zeugma,37.05861111,37.86583333,,,,,true,false,true,true,false
662780947,Mursia,"settlement, settlement-modern",-1700,2100,8978615,,PPL,Q18509899,Località Mursia,36.81464,11.92908,,,,,true,false,true,true,false
663121962,Temple of Venus,temple-2,-330,2100,10378320,Tempio di Venere,ANS,,,,,,,,,false,false,true,false,false
665310877,Ai/Et-Tell,settlement,-3300,2100,281672,,RUIN,,,,,,,,,false,false,true,false,false
668180,Adonis (river),river,-30,2100,280683,,STM,Q2399602,Abraham River,34.062180555556,35.642269444444,,,,,true,false,true,true,false
668180,Adonis (river),river,-30,2100,280686,,PPL,,,,,,,,,false,false,true,false,false
668182,Amathe/Epiphaneia,"settlement, settlement-modern",-2000,2100,170017,Hama,PPLA,Q173545,Hama,35.135,36.75,,,,,true,false,true,true,false
668189,Androna/Andarna,settlement,300,2100,173217,Khirbat al Andarīn,RUIN,Q12180802,Androna,35.533306,37.366341,,,,,true,false,true,true,false
668197,Arados,"settlement, island",-2000,2100,172880,Arwād,PPLA3,Q377802,Arwad,34.856111111111,35.858333333333,,,,,true,false,true,true,false
668199,Areth(o)usa,settlement,-330,640,172946,Ar Rastan,PPLA2,Q1867822,Al-Rastan,34.916666666667,36.733333333333,,,,,true,false,true,true,false
668201,Athis/Neocaesarea,"settlement, archaeological-site",-30,640,170683,Dibsī,ANS,Q5272299,Dibsi Faraj,35.95,38.16667,,,,,true,false,true,true,false
668214,Botrys,settlement,-330,640,280328,,PPLA2,Q3285145,Batroun,34.2548436,35.6589586,,,,,true,false,true,true,false
668216,Byblos,"settlement, port, archaeological-site",-6000,2100,273203,Byblos,PPLA2,Q173532,Byblos,34.116666666667,35.65,,,,,true,false,true,true,false
668226,Chalcis ad Belum,settlement,-330,2100,165838,Qinnasrīn,RUIN,Q979091,Qinnasrin,35.99861111,36.99805556,,,,,true,false,true,true,false
668261,(H)Emesa,settlement,-1200,2000,169577,Homs,PPLA,Q131301,Homs,34.733333333333,36.716666666667,,,,,true,false,true,true,false
668262,Ras Ibn Hani,"settlement, archaeological-site",-2000,640,169400,Ra’s Bin Hānī,PT,Q21586784,Q21586784,35.593333333333,35.7525,,,,,true,false,true,true,false
668290,Laodicea,"settlement, port, settlement-modern",-550,2100,173576,Latakia,PPLA,Q200030,Latakia,35.52,35.778055555556,,,,,true,false,true,true,false
668291,Laodicea ad Libanum,"settlement, archaeological-site",-1344,2100,163675,Tall an Nabī Mandū,PPL,,,,,,,,,false,false,true,false,false
668291,Laodicea ad Libanum,"settlement, archaeological-site",-1344,2100,168753,Kadesh,ANS,Q690035,Kadesh,34.5576,36.52,,,,,true,false,true,true,false
668292,Larissa/Sizara,"settlement, settlement-modern",-1344,2100,164300,Shayzar,PPL,Q1030058,Shaizar,35.267777777778,36.566666666667,,,,,true,false,true,true,false
668295,Leukos Limen,"findspot, settlement, port, archaeological-site",-9000,2099,165369,Ugarit,ANS,Q191369,Ugarit,35.601944,35.785556,,,,,true,false,true,true,false
668315,Nazala,settlement,-30,640,173361,Al Qaryatayn,PPLA3,Q4703079,"Al-Qaryatayn, Homs",34.229444444444,37.240555555556,,,,,true,false,true,true,false
668318,Nicephorium/Callinicum/Leontopolis,settlement,-330,2100,172955,Raqqa,PPLA,Q283368,Raqqa,35.95,39.01,,,,,true,false,true,true,false
668331,Palmyra,"urban, oasis, station, archaeological-site, settlement",-1600,2100,163808,Palmyra,PPLA2,Q5747,Palmyra,34.550381,38.269791,,,,,true,false,true,true,false
668331,Palmyra,"urban, oasis, station, archaeological-site, settlement",-1600,2100,163809,Palmyra,ANS,Q31458392,Palmyra,34.553333333333,38.268055555556,,,,,true,false,true,true,false
668332,Paltos,settlement,-330,640,173096,‘Arab al Mulk,PPL,,,,,,,,,false,false,true,false,false
668335,Pella/Apamea,"settlement, archaeological-site",-550,640,173146,Afāmiyā,RUIN,Q617550,Apamea,35.416666666667,36.4,,,,,true,false,true,true,false
668362,Salamias,settlement,300,640,164947,Salamiyah,PPLA2,Q75621,Salamiyah,35.011111111111,37.053055555556,,,,,true,false,true,true,false
668394,Tripolis,"urban, theatre, fort-group, pass, cemetery, bath, church, settlement, temple, road",-1344,2000,10121443,Tripoli,ADM2,Q2484819,Tripoli District,34.421944444444,35.840555555556,,,,,true,false,true,true,false
668394,Tripolis,"urban, theatre, fort-group, pass, cemetery, bath, church, settlement, temple, road",-1344,2000,11876778,Tarabulus,PRT,,,,,,,,,false,false,true,false,false
668394,Tripolis,"urban, theatre, fort-group, pass, cemetery, bath, church, settlement, temple, road",-1344,2000,266825,Tripoli,ADM2,Q2484819,Tripoli District,34.421944444444,35.840555555556,,,,,true,false,true,true,false
668394,Tripolis,"urban, theatre, fort-group, pass, cemetery, bath, church, settlement, temple, road",-1344,2000,266826,Tripoli,PPLA,Q168954,Tripoli,34.436666666667,35.834444444444,,,,,true,false,true,true,false
671109966,Ramat Raḥel,settlement,-1200,2100,293777,,PPL,,,,,,,,,false,false,true,false,false
676201591,Monte Falterona,mountain,1700,2100,3177236,,MT,Q749841,Monte Falterona,43.866666666667,11.7,,,,,true,false,true,true,false
677382294,Tell Chuēra/Harbe,"settlement, archaeological-site",-4000,2100,170970,Tall Z̧ahīr al Shuwayrah,HLL,Q1693787,Tell Chuera,36.6458,39.4983,,,,,true,false,true,true,false
678004,Aere,settlement,-30,640,172469,Aş Şanamayn,PPLA2,Q2561767,Al-Sanamayn,33.071111111111,36.184166666667,,,,,true,false,true,true,false
678006,Ahmadiya,settlement,-30,2100,173227,Aḥmadīya,PPLQ,,,,,,,,,false,false,true,false,false
678010,Ake/Ptolemais,settlement,-2600000,2000,293407,,ANS,Q12412094,Tel Akko,32.92111111,35.08833333,,,,,true,false,true,true,false
678010,Ake/Ptolemais,settlement,-2600000,2000,295721,,PPL,Q126084,Acre,32.926111111111,35.083888888889,,,,,true,false,true,true,false
678011,Akraba,settlement,-30,640,173126,‘Aqrabā,PPL,,,,,,,,,false,false,true,false,false
678025,Apollonia/Sozousa,settlement,-30,1599,11776150,Apollonia,PPLH,,,,,,,,,false,false,true,false,false
678025,Apollonia/Sozousa,settlement,-30,1599,293404,,ANS,Q1024886,Arsuf,32.1952,34.8068,,,,,true,false,true,true,false
678028,Arbela,settlement,300,2100,248944,Irbid,ADM1,Q721441,Irbid Governorate,32.545561111111,35.857219444444,,,,,true,false,true,true,false
678028,Arbela,settlement,300,2100,248946,Irbid,PPLA,Q194165,Irbid,32.555555555556,35.85,,,,,true,false,true,true,false
678028,Arbela,settlement,300,2100,248947,Irbid,CMPRF,,,,,,,,,false,false,true,false,false
678028,Arbela,settlement,300,2100,6300087,,STNM,,,,,,,,,false,false,true,false,false
678040,*Athela,settlement,-30,640,172371,‘Atīl,PPL,Q109716699,Atil,32.760735,36.584084,,,,,true,false,true,true,false
678055,Belus (river),river,-30,2100,294136,,STM,,,,,,,,,false,false,true,false,false
678060,Beirut,settlement,-2000,2100,276780,,ADM1,Q651688,Beirut Governorate,33.883333333333,35.5,,,,,true,false,true,true,false
678060,Beirut,settlement,-2000,2100,276781,,PPLC,Q3820,Beirut,33.886944444444,35.513055555556,,,,,true,false,true,true,false
678071,Bosana,settlement,-30,640,171136,Būsān,PPL,Q124666248,Bosana,32.691498,36.790797,,,,,true,false,true,true,false
678071,Bosana,settlement,-30,640,171136,Būsān,PPL,Q30974527,Busan,32.6875,36.79,,,,,true,false,true,true,false
678073,Bostra/Col. Nova Traiana Alexandriana,"settlement, mosque, temple-2",-1344,2000,171126,Bosra,PPLA3,Q272680,Bosra,32.516666666667,36.483333333333,,,,,true,false,true,true,false
678075,Boukolonpolis,settlement,-550,2100,295613,,PPL,Q757398,Atlit,32.687222222222,34.938333333333,,,,,true,false,true,true,false
678075,Boukolonpolis,settlement,-550,2100,295614,,ANS,Q49004240,Ancient Atlit,32.705555555556,34.933611111111,,,,,true,false,true,true,false
678084,Carmel (mountain),mountain,-30,2100,294579,,MTS,Q185318,Mount Carmel,32.72062,35.03145,,,,,true,false,true,true,false
678093,Chorsia,settlement,-30,2100,173586,Kursi,PPLQ,,,,,,,,,false,false,true,false,false
678106,Damascus,settlement,-1344,2000,167541,Damascus Governorate,ADM1,Q2007044,Damascus Governorate,33.513,36.292,,,,,true,false,true,true,false
678106,Damascus,settlement,-1344,2000,170653,Damascus,ADM2,Q21587079,Q21587079,33.515555555556,36.280277777778,,,,,true,false,true,true,false
678106,Damascus,settlement,-1344,2000,170654,Damascus,PPLC,Q3766,Damascus,33.513055555556,36.291944444444,,,,,true,false,true,true,false
678109,Dan,"cultural-landscape, settlement, archaeological-site",-750,640,295357,,PPL,Q991372,Dan,33.240277777778,35.653055555556,,,,,true,false,true,true,false
678122,Doroa,settlement,-30,640,174229,Ad Dūr,PPL,,,,,,,,,false,false,true,false,false
678142,Gadara/Pompeia,settlement,-330,640,246202,Umm Qays,PPL,Q131955,Umm Qais,32.653888888889,35.688611111111,,,,,true,false,true,true,false
678142,Gadara/Pompeia,settlement,-330,640,8125807,,ANS,,,,,,,,,false,false,true,false,false
678158,Gerasa/Antiochia ad Chrysorhoam,"urban, settlement, archaeological-site",-330,2100,248875,Jerash,PPLA,Q31565,Jerash,32.272280555556,35.891397222222,,,,,true,false,true,true,false
678179,Heliopolis/Col. Iulia Augusta Felix,"settlement, archaeological-site, temple-2, architecturalcomplex",-1200,2100,277130,,PPLA,Q178835,Baalbek,34.006111111111,36.208611111111,,,,,true,false,true,true,false
678180,Heptapegon,settlement,-30,640,295183,,LCTY,,,,,,,,,false,false,true,false,false
678191,Husifa,settlement,300,640,294642,,PPL,Q2890836,Isfiya,32.719444444444,35.063333333333,,,,,true,false,true,true,false
678201,Iotapata,"settlement, archaeological-site, tell",-720,2100,293163,,ANS,Q49004232,Q49004232,32.831944444444,35.2775,,,,,true,false,true,true,false
678215,Kadasa,settlement,-540,2100,293348,,ANS,Q2585161,Kedesh,33.111638,35.529517,,,,,true,false,true,true,false
678215,Kadasa,settlement,-540,2100,293348,,ANS,Q7265734,Qadas,33.11204444,35.52745278,,,,,true,false,true,true,false
678219,Kana,settlement,-30,2100,269355,Qana,PPL,Q753812,Qana,33.209167,35.299167,,,,,true,false,true,true,false
678231,Kefar Nahum/Kapharnaoum,settlement,-330,640,294522,,ANS,Q59174,Capernaum,32.881111111111,35.575,,,,,true,false,true,true,false
678264,Lavi,settlement,-30,640,294427,,PPL,Q2888686,Lavi,32.788055555556,35.441944444444,,,,,true,false,true,true,false
678266,Legio/Caporcotani/Maximianopolis,settlement,-30,1599,294683,,RUIN,Q1812630,Legio,32.57222222,35.17027778,,,,,true,false,true,true,false
678267,Libanus M.,mountain,-720,2100,9062341,,MTS,Q333711,Mount Lebanon,34.300833333333,36.115833333333,,,,,true,false,true,true,false
678272,Magdala/Taricheai,settlement,-330,640,294374,,RUIN,Q4880851,Magdala,32.839166666667,35.5075,,,,,true,false,true,true,false
678272,Magdala/Taricheai,settlement,-330,640,9637182,,ANS,Q49004083,Q49004083,32.824166666667,35.517777777778,,,,,true,false,true,true,false
678284,Meron,settlement,-30,640,294258,,PPL,Q600912,Meron,32.983333333333,35.441666666667,,,,,true,false,true,true,false
678287,Mezze,settlement,-30,640,173470,Al Mazzah,PPLX,,,,,,,,,false,false,true,false,false
678299,Nazareth,settlement,-330,640,294098,,PPLA,Q31856671,Q31856671,32.699166666667,35.304722222222,,,,,true,false,true,true,false
678299,Nazareth,settlement,-330,640,294098,,PPLA,Q430776,Nazareth,32.702102777778,35.29785,,,,,true,false,true,true,false
678301,Neapolis,"settlement, amphitheatre",-750,2100,282615,,PPLA2,Q214178,Nablus,32.216111111111,35.266111111111,,,,,true,false,true,true,false
678301,Neapolis,"settlement, amphitheatre",-750,2100,7870555,,ADM2,,,,,,,,,false,false,true,false,false
678324,Paneas/Caesarea Philippi,settlement,-30,2100,171831,Bāniyās,PPLQ,Q606295,Banias,33.247222222222,35.693888888889,,,,,true,false,true,true,false
678326,Pella/Berenice/Philippeia,"settlement, archaeological-site",-10000,2100,11396035,Pella,ANS,,,,,,,,,false,false,true,false,false
678326,Pella/Berenice/Philippeia,"settlement, archaeological-site",-10000,2100,246636,Ţabaqat Faḩl,PPL,Q167993,Pella,32.450001,35.616669,,,,,true,false,true,true,false
678332,Philippopolis,settlement,-30,640,164626,Shahbā,PPLA2,Q926336,Shahba,32.85388889,36.62944444,,,,,true,false,true,true,false
678333,Tel Bet Yerah/Khirbet el-Kerak,settlement,-3000,2100,293385,,ANS,Q2063503,Khirbet Kerak,32.717958,35.571864,,,,,true,false,true,true,false
678333,Tel Bet Yerah/Khirbet el-Kerak,settlement,-3000,2100,8309909,,MND,Q26766887,Q26766887,32.716944444444,35.571388888889,,,,,true,false,true,true,false
678370,Samaria/Sebaste,"settlement, archaeological-site, findspot",-1000,2100,282108,,PPL,Q49364888,Q49364888,32.27562,35.19873,,,,,true,false,true,true,false
678370,Samaria/Sebaste,"settlement, archaeological-site, findspot",-1000,2100,284584,,RGN,Q1294629,Samaria,32.275,35.19,,,,,true,false,true,true,false
678370,Samaria/Sebaste,"settlement, archaeological-site, findspot",-1000,2100,284584,,RGN,Q1757438,Samaria,32.276111,35.195,,,,,true,false,true,true,false
678378,Scythopolis/Nysa,"settlement, archaeological-site, theatre, findspot",-750,2100,295435,,PPL,Q152368,Beit She'an,32.496111111111,35.498888888889,,,,,true,false,true,true,false
678378,Scythopolis/Nysa,"settlement, archaeological-site, theatre, findspot",-750,2100,295436,,ADM3,Q26764006,Bet She’an Region,32.5,35.5,,,,,true,false,true,true,false
678392,Shimron/Simonias,settlement,-30,640,293492,,PPL,Q2916430,Shimron,32.703888888889,35.213333333333,,,,,true,false,true,true,false
678393,Sidon/Col. Aurelia Pia,"settlement, archaeological-site, settlement-modern, findspot",-2000,2100,268064,Sidon,PPLA,Q163490,Sidon,33.560555555556,35.375833333333,,,,,true,false,true,true,false
678401,Stratonos Pyrgos/Caesarea,settlement,-330,2100,294716,,ANS,Q319242,Caesarea Maritima,32.5011,34.8923,,,,,true,false,true,true,false
678401,Stratonos Pyrgos/Caesarea,settlement,-330,2100,7117228,,PPL,Q1615560,Caesarea,32.5,34.9,,,,,true,false,true,true,false
678403,Sychem,"settlement, archaeological-site, findspot",-750,2100,282615,,PPLA2,Q214178,Nablus,32.216111111111,35.266111111111,,,,,true,false,true,true,false
678404,Tel Shiqmona,"settlement, station, tell",-18000,2000,294801,,PPLA,Q41621,Haifa,32.819166666667,34.999166666667,,,,,true,false,true,true,false
678430,Tiberiadis Mare/Gennesar Lacus,"water-inland, lake",-30,2100,294459,,LK,Q126982,Sea of Galilee,32.818906,35.590033,,,,,true,false,true,true,false
678431,Tiberias,settlement,-30,640,293322,,PPL,Q151920,Tiberias,32.789722222222,35.524722222222,,,,,true,false,true,true,false
678437,Tyrus/Col. Septimia Severa,"settlement, settlement-modern, findspot",-10000,2100,267008,Tyre,PPLA2,Q82070,Tyre,33.266666666667,35.2,,,,,true,false,true,true,false
678439,Umm el-Jimal,settlement,-30,2100,246371,Umm al Jimāl,PPLA3,,,,,,,,,false,false,true,false,false
678445,Usha,settlement,-30,640,293278,,PPL,Q2889548,Usha,32.7959,35.1139,,,,,true,false,true,true,false
678452,Yiron,settlement,-750,640,293180,,PPL,Q2916534,Yir'on,33.076997222222,35.4549,,,,,true,false,true,true,false
67953593,Valencihuela,"settlement, settlement-modern",640,2100,2509944,Valenzuela,PPLA3,Q23978623,Valenzuela,37.77497124,-4.21935803,,,,,true,false,true,true,false
67953593,Valencihuela,"settlement, settlement-modern",640,2100,6357258,,ADM3,Q586705,Valenzuela,37.7750509,-4.219698,,,,,true,false,true,true,false
686550284,Kuntillat 'Ajrud,"sanctuary, shrine",-1200,2100,353415,,ANS,Q1399030,Kuntillet Ajrud,30.1864,34.42814,,,,,true,false,true,true,false
686552268,Nuraghe Lugherras,nuraghe,-2000,2100,6424350,,ANS,,,,,,,,,false,false,true,false,false
687810,Adora,settlement,-330,-30,285145,,STLMT,Q2889094,Adora,31.552222222222,35.018888888889,,,,,true,false,true,true,false
687838,Ashdod/Azotos (Mesogeios),"settlement, archaeological-site, tell",-1000,2100,295228,,PPL,Q2168131,Emunim,31.7436,34.675497222222,,,,,true,false,true,true,false
687838,Ashdod/Azotos (Mesogeios),"settlement, archaeological-site, tell",-1000,2100,295471,,PPL,,,,,,,,,false,false,true,false,false
687838,Ashdod/Azotos (Mesogeios),"settlement, archaeological-site, tell",-1000,2100,295628,,PPLQ,,,,,,,,,false,false,true,false,false
687838,Ashdod/Azotos (Mesogeios),"settlement, archaeological-site, tell",-1000,2100,295629,,PPL,Q171639,Ashdod,31.797777777778,34.650277777778,,,,,true,false,true,true,false
687839,Ashqelon/Ascalon,"basilica, settlement-modern, archaeological-site, findspot, settlement",-6000,2100,293400,,ANS,Q2620226,Ashkelon Railway Station,31.676794,34.604658,,,,,true,false,true,true,false
687839,Ashqelon/Ascalon,"basilica, settlement-modern, archaeological-site, findspot, settlement",-6000,2100,295620,,PPL,Q60956,Ashkelon,31.665833333333,34.566388888889,,,,,true,false,true,true,false
687839,Ashqelon/Ascalon,"basilica, settlement-modern, archaeological-site, findspot, settlement",-6000,2100,295741,,PPLX,,,,,,,,,false,false,true,false,false
687846,Beer Sheva/Berosaba,"settlement, archaeological-site",-1200,2100,295530,,PPLA,Q41843,Beersheba,31.252222222222,34.786666666667,,,,,true,false,true,true,false
687847,Bene Beraq,settlement,-330,640,295514,,PPL,Q152467,Bnei Brak,32.08074,34.8338,,,,,true,false,true,true,false
687856,Bethlehem,"settlement, settlement-modern",-30,640,284315,,PPLA2,Q5776,Bethlehem,31.704444444444,35.206111111111,,,,,true,false,true,true,false
687872,Casius Mons,mountain,-550,2100,350793,,DUNE,Q23944952,Z̧ahr al Qals,31.213611111111,33.066944444444,,,,,true,false,true,true,false
687887,Eboda,settlement,-330,2100,294685,,RUIN,Q49004044,Q49004044,30.79533,34.77562,,,,,true,false,true,true,false
687887,Eboda,settlement,-330,2100,295610,,WAD,Q35499522,Naẖal ‘Avedat,30.78958,34.75835,,,,,true,false,true,true,false
687893,Engaddai,settlement,-30,2100,295063,,SPNG,Q1011544,Ein Gedi,31.466666666667,35.394444444444,,,,,true,false,true,true,false
687895,En Rimmon,settlement,-30,640,293705,,SPNG,Q26762707,Q26762707,31.36797,34.83581,,,,,true,false,true,true,false
687900,Gabaon,settlement,-1200,2100,283854,,STLMT,,,,,,,,,false,false,true,false,false
687902,Gaza,"settlement, port",-3300,2000,11184609,Gaza Governorate,ADM2,,,,,,,,,false,false,true,false,false
687902,Gaza,"settlement, port",-3300,2000,281133,,PPLA,Q47492,Gaza City,31.5075,34.459722222222,,,,,true,false,true,true,false
687904,Gazara,"settlement, archaeological-site",-1000,2100,293376,,ANS,Q1466687,Gezer,31.859872,34.919644,,,,,true,false,true,true,false
